sp,lon,lat
Leporinus taeniatus,-45.283333,-18.5
Leporinus taeniatus,-45.530556,-11.017222
Leporinus taeniatus,-43.8617,-16735
Leporinus taeniatus,-45.533333,-20.033333
Leporinus taeniatus,-45.283333,-18.5
Leporinus taeniatus,-45.283333,-18.5
Leporinus taeniatus,-44.270832,-18.095278
Leporinus taeniatus,-43.988335,-18.684444
Leporinus taeniatus,-40.5,-9.3999996
Leporinus taeniatus,-44.270832,-18.095278
Leporinus taeniatus,-39.623611,-10.912778
Leporinus taeniatus,-45.191944,-11.049723
Leporinus taeniatus,-45.283333,-18.5
Leporinus taeniatus,-48.3814,-1.4661
Leporinus taeniatus,-52.2567,-15.89
Leporinus taeniatus,-55.9836,-4.27611
Leporinus taeniatus,-45.110172,-19.617889
Leporinus taeniatus,-45.25472,-18.18917
Leporinus taeniatus,-42.912222,-14.113889
Leporinus taeniatus,-44.336389,-13.397778
Leporinus taeniatus,-44.410833,-13.384167
Leporinus taeniatus,-45.1500015259,-18.6333332062
Leporinus taeniatus,-44.1666679382,-14.2666664124
Leporinus taeniatus,-43.5016670227,-13.8161115646
Leporinus taeniatus,-44.2083320618,-15.1833333969
Leporinus taeniatus,-43.8300018311,-17.0919437408
Leporinus taeniatus,-42.8250007629,-14.2133331299
Leporinus taeniatus,-43.6802787781,-16.5216674805
Leporinus taeniatus,-44.3516654968,-18.725276947
Leporinus taeniatus,-44.2849998474,-18.6041660309
Leporinus taeniatus,-44.5283317566,-14.2394447327
Leporinus taeniatus,-43.7136116028,-16.6502780914
Leporinus taeniatus,-38.8111114502,-6.6824998856
Leporinus taeniatus,-38.9905548096,-8.667222023
Leporinus taeniatus,-44.2411117554,-15.11277771
Leporinus taeniatus,-44.2052764893,-15.1766662598
Leporinus taeniatus,-44.1677780151,-15.1133337021
Leporinus taeniatus,-44.2597236633,-15.0880556107
Leporinus taeniatus,-44.2677764893,-15.0852775574
Leporinus taeniatus,-45.6525001526,-20.2000007629
Leporinus taeniatus,-45.6525001526,-20.2000007629
Leporinus taeniatus,-38.7150001526,-9.9475002289
Leporinus taeniatus,-46.1058333333,-15.9169444444
Leporinus taeniatus,-44.18,-17.9925
Leporinus taeniatus,-44.18,-17.9925
Leporinus taeniatus,-44.6366666667,-15.6716666667
Leporinus taeniatus,-38.838056,-11.017778
Leporinus taeniatus,-38.838056,-11.017778
Leporinus taeniatus,-38.838056,-11.017778
Leporinus taeniatus,-46.854444,-17365
Leporinus taeniatus,-46.854444,-17365
Leporinus taeniatus,-46.818056,-17.491111
Leporinus taeniatus,-45.0241666667,-17405
Leporinus taeniatus,-44.6194444444,-15.6672222222
Leporinus taeniatus,-48.7888583333,-5.3651416667
Leporinus trifasciatus,-53.1933333333,-15.7997222222
Leporinus trifasciatus,-51,-14.366667
Leporinus trifasciatus,-51.97139,-15.8675
Leporinus trifasciatus,-47.4511,-6.56056
Leporinus trifasciatus,-61.466667,-3.6833334
Leporinus trifasciatus,-66.099998,-2.5166667
Leporinus trifasciatus,-60,-3.1666667
Leporinus trifasciatus,-55.866665,-1.7666667
Leporinus trifasciatus,-70.033333,-4.3499999
Leporinus trifasciatus,-60025,-3.10194
Leporinus trifasciatus,-71.0166666667,-9.3566666667
Leporinus trifasciatus,-71.6638888889,-9.5230555556
Leporinus trifasciatus,-60.4594,-3.42806
Leporinus trifasciatus,-60.3692,-3.76806
Leporinus trifasciatus,-60.3692,-3.76806
Leporinus trifasciatus,-60.3692,-3.76806
Leporinus trifasciatus,-60.4594,-3.42806
Leporinus trifasciatus,-65.3394,-10.7828
Leporinus trifasciatus,-49.3267,-5.13472
Leporinus trifasciatus,-49.6725,-3.76611
Leporinus trifasciatus,-49.6725,-3.76611
Leporinus trifasciatus,-49.6725,-3.76611
Leporinus trifasciatus,-60025,-3.10194
Leporinus trifasciatus,-60025,-2.03444
Leporinus trifasciatus,-60.3692,-3.76806
Leporinus trifasciatus,-63.1414,-4085
Leporinus trifasciatus,-61.4042,-3.57972
Leporinus trifasciatus,-48.420556,-10.720833
Leporinus trifasciatus,-48.365556,-9.750556
Leporinus trifasciatus,-48.365556,-9.750556
Leporinus trifasciatus,-48.365556,-9.750556
Leporinus trifasciatus,-48.404167,-9.775556
Leporinus trifasciatus,-48.366944,-9.767778
Leporinus trifasciatus,-47.953889,-7.930278
Leporinus trifasciatus,-48.040833,-12.576667
Leporinus trifasciatus,-48.372778,-9.751944
Leporinus trifasciatus,-48.420556,-10.720833
Leporinus trifasciatus,-48.245833,-12.815278
Leporinus trifasciatus,-48.389444,-12.231111
Leporinus trifasciatus,-50.5833320618,-13.2333335876
Leporinus trifasciatus,-64.8347244263,-3.0477778912
Leporinus trifasciatus,-64.7827758789,-3.1019444466
Leporinus trifasciatus,-64.8586120605,-3.049444437
Lithodoras dorsalis,-51.0664,-0.366667
Lithodoras dorsalis,-55.146667,-2.6780555
Lithodoras dorsalis,-61.662777,-3.8686111
Lithodoras dorsalis,-48.952778,-1.7861111
Lithodoras dorsalis,-48.133335,-0.86666667
Lithodoras dorsalis,-50.5,-1.6833333
Lithodoras dorsalis,-48.466667,-1.45
Lithodoras dorsalis,-69.816666,-4.4000001
Lithodoras dorsalis,-48.483334,-1.3
Lithodoras dorsalis,-60.033333,-3.1166666
Lithodoras dorsalis,-48.133335,-0.86666667
Lithodoras dorsalis,-49.7953,-1.81361
Lithodoras dorsalis,-48.133335,-0.86666667
Lithodoras dorsalis,-60.033333,-3.1166666
Lithodoras dorsalis,-48.483334,-1.3
Lithodoras dorsalis,-48.3814,-1.4661
Lithodoras dorsalis,-48.6167,1.4167
Lithodoras dorsalis,-48.5111,-1.4139
Lithodoras dorsalis,-48.6667,0.95
Lithodoras dorsalis,-64.7114,-3.35417
Lithodoras dorsalis,-51.3005561829,-1.2033333778
Megalodoras uranoscopus,-55.1525,-2.7155557
Megalodoras uranoscopus,-58.547501,-3.2297223
Megalodoras uranoscopus,-70.033333,-4.3499999
Megalodoras uranoscopus,-61.427502,-3.7716668
Megalodoras uranoscopus,-66.607498,-2.5269444
Megalodoras uranoscopus,-67.900002,-3.1472223
Megalodoras uranoscopus,-67.896111,-3.1469445
Megalodoras uranoscopus,-61.384724,-3.8525
Megalodoras uranoscopus,-49.116665,-5.3666668
Megalodoras uranoscopus,-71.0166666667,-9.3566666667
Megalodoras uranoscopus,-71.6638888889,-9.5230555556
Megalodoras uranoscopus,-48.636389,-6.565556
Megalodoras uranoscopus,-48.636389,-6.565556
Megalodoras uranoscopus,-60025,-3.10194
Megalodoras uranoscopus,-60025,-3.10194
Megalodoras uranoscopus,-60025,-3.10194
Megalodoras uranoscopus,-65.5811,-1.85611
Megalodoras uranoscopus,-60025,-3.10194
Megalodoras uranoscopus,-60025,-3.10194
Megalodoras uranoscopus,-52.01,-2.88
Megalodoras uranoscopus,-55.3317,-3.60556
Megalodoras uranoscopus,-63.1833,-5.62833
Megalodoras uranoscopus,-52.2064,-3.20333
Megalodoras uranoscopus,-60025,-2.03444
Megalodoras uranoscopus,-66.5989,-1.82611
Megalodoras uranoscopus,-49.6725,-3.76611
Megalodoras uranoscopus,-49.6725,-3.76611
Megalodoras uranoscopus,-49.6725,-3.76611
Megalodoras uranoscopus,-61.3731,-3.89833
Megalodoras uranoscopus,-61.3731,-3.89833
Megalodoras uranoscopus,-60.6206,-3.29972
Megalodoras uranoscopus,-48.390278,-6.140278
Megalodoras uranoscopus,-56.279692,-4.582367
Megalodoras uranoscopus,-48.128333,-8745
Megalodoras uranoscopus,-48.639167,-11.801944
Megalodoras uranoscopus,-48.365556,-9.750556
Megalodoras uranoscopus,-48.751667,-11.1375
Megalodoras uranoscopus,-48.179444,-8.974444
Megalodoras uranoscopus,-61.443611145,-3.7380554676
Megalodoras uranoscopus,-64.7724990845,-3.299444437
Megalodoras uranoscopus,-65.0769424438,-2.7361111641
Megalodoras uranoscopus,-64.5805587769,-3.1824998856
Megalodoras uranoscopus,-64.6833343506,-3.2666666508
Megalonema platycephalum,-53.2153,-17.3147
Megalonema platycephalum,-52.2567,-15.89
Megalonema platycephalum,-52.0092,-15.8453
Megalonema platycephalum,-52.2567,-15.89
Megalonema platycephalum,-61.1281,1.81611
Megalonema platycephalum,-51.1978,-3.47222
Megalonema platycephalum,-67.0892,-0.130278
Megalonema platycephalum,-49.6725,-3.76611
Megalonema platycephalum,-48.420556,-10.720833
Megalonema platycephalum,-48.417778,-10.700278
Megalonema platycephalum,-48535,-10.996111
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.833889,-5.290556
Megalonema platycephalum,-47.953889,-7.930278
Megalonema platycephalum,-48535,-10.996111
Megalonema platycephalum,-48.639167,-11.801944
Megalonema platycephalum,-48535,-10.996111
Megalonema platycephalum,-48.316667,-11.55
Megalonema platycephalum,-48.420556,-10.720833
Megalonema platycephalum,-48.366667,-10.794167
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.617222,-11.790833
Megalonema platycephalum,-48.617222,-11.790833
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.228056,-12.5225
Megalonema platycephalum,-48.420556,-10.720833
Megalonema platycephalum,-48.420556,-10.720833
Megalonema platycephalum,-48.215833,-12.509722
Megalonema platycephalum,-48.394722,-12.238333
Megalonema platycephalum,-48.4,-10.716667
Megalonema platycephalum,-48.457778,-11.315278
Megalonema platycephalum,-48.751667,-11.1375
Megalonema platycephalum,-48.246389,-12.466944
Metynnis maculatus,-54.915532,-17.090041
Metynnis maculatus,-54.924968,-17.086289
Metynnis maculatus,-49.8613888889,-18805
Metynnis maculatus,-47.6383333333,-19.1730555556
Metynnis maculatus,-48155,-20.8775
Metynnis maculatus,-50.6361111111,-18.8558333333
Metynnis maculatus,-50.8383,-23.0369
Metynnis maculatus,-50.8383,-23.0369
Metynnis maculatus,-51.0364,-23.0586
Metynnis maculatus,-50.14,-21.06
Metynnis maculatus,-50.5803,-23.9108
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-51.0283,-22.8506
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.8383,-23.0369
Metynnis maculatus,-50.4583,-24.0325
Metynnis maculatus,-50.5842,-25.0239
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.14,-21.06
Metynnis maculatus,-51.0364,-23.0586
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-51.0364,-23.0586
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.38,-22.74
Metynnis maculatus,-50.38,-22.74
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.842778,-22.770556
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-51.0364,-23.0586
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-50.951944,-23.024444
Metynnis maculatus,-56.716667,-17.299999
Metynnis maculatus,-54.150002,-17.200001
Metynnis maculatus,-57.416668,-19.416666
Metynnis maculatus,-48.751667,-22.147223
Metynnis maculatus,-51.081112,-20.806667
Metynnis maculatus,-51.081112,-20.806667
Metynnis maculatus,-49.705276,-21.403334
Metynnis maculatus,-55.950001,-16.183332
Metynnis maculatus,-50.72,-20.03
Metynnis maculatus,-49.841389,-21.2875
Metynnis maculatus,-49.9806,-20.9903
Metynnis maculatus,-57.8925,-21.702222
Metynnis maculatus,-49.1822,-10.4425
Metynnis maculatus,-66.9764,-7.71361
Metynnis maculatus,-60.3692,-3.76806
Metynnis maculatus,-60.3692,-3.76806
Metynnis maculatus,-55.8661,-1.76556
Metynnis maculatus,-52.2383,-1.74833
Metynnis maculatus,-59.9506,-15.0081
Metynnis maculatus,-60.3692,-3.76806
Metynnis maculatus,-50.139722,-21.06
Metynnis maculatus,-50.139722,-21.06
Metynnis maculatus,-56.622778,-16.256944
Metynnis maculatus,-41.6611,-22.1872
Metynnis maculatus,-50.01861,-20.96722
Metynnis maculatus,-50.01861,-20.96722
Metynnis maculatus,-50.32778,-19.92111
Metynnis maculatus,-51.63111,-20.85556
Metynnis maculatus,-50375,-19.84111
Metynnis maculatus,-50.32472,-19.8725
Metynnis maculatus,-50.29028,-19.98056
Metynnis maculatus,-50.91306,-20.02417
Metynnis maculatus,-53.67306,-22.05167
Metynnis maculatus,-50.91222,-20.02389
Metynnis maculatus,-51.13972,-20.39528
Metynnis maculatus,-50.81806,-19.97917
Metynnis maculatus,-50.89556,-20.07667
Metynnis maculatus,-51.05806,-19.87444
Metynnis maculatus,-51.27444,-20.45
Metynnis maculatus,-51.34306,-20.38111
Metynnis maculatus,-51.41306,-20.28528
Metynnis maculatus,-50.99833,-19885
Metynnis maculatus,-51.04278,-20.00167
Metynnis maculatus,-47.91472,-15.5775
Metynnis maculatus,-51245,-20.41389
Metynnis maculatus,-51.29056,-20.40861
Metynnis maculatus,-51.19861,-20.27194
Metynnis maculatus,-51.29667,-20.28028
Metynnis maculatus,-51.1325,-20.39917
Metynnis maculatus,-49.18861,-18.49944
Metynnis maculatus,-47.7,-21.55
Metynnis maculatus,-49.79306,-21.29222
Metynnis maculatus,-48.56528,-20.35361
Metynnis maculatus,-49.79694,-21.30167
Metynnis maculatus,-49.83278,-21.27694
Metynnis maculatus,-49.75472,-21.37278
Metynnis maculatus,-52.16556,-22.60083
Metynnis maculatus,-49.98056,-20.99056
Metynnis maculatus,-49.41722,-21.25611
Metynnis maculatus,-51.39833,-20.29639
Metynnis maculatus,-51775,-21.12083
Metynnis maculatus,-48.56194,-18.33833
Metynnis maculatus,-50.55861,-17.54194
Metynnis maculatus,-47.7,-21.55
Metynnis maculatus,-47.7,-21.55
Metynnis maculatus,-51.63111,-20.85556
Metynnis maculatus,-49685,-20.18583
Metynnis maculatus,-43.5383333333,-21.3911111111
Metynnis maculatus,-39.3574981689,-13.4063892365
Metynnis maculatus,-39.6769447327,-14.032500267
Metynnis maculatus,-48.3641662598,-10.4452781677
Metynnis maculatus,-50.9275,-20.5647222222
Metynnis maculatus,-40.071944,-19.390833
Metynnis maculatus,-39.049167,-14.788889
Myleus rubripinnis,-59.4749984741,-10.2066669464
Myleus rubripinnis,-59.4749984741,-10.2066669464
Myleus rubripinnis,-51.133335,-7.7666669
Myleus rubripinnis,-60.9442,-2.62139
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-61.4975,2.89583
Myleus rubripinnis,-61.4975,2.89583
Myleus rubripinnis,-49.6725,-3.76611
Myleus rubripinnis,-49.6725,-3.76611
Myleus rubripinnis,-49.8783,-6.49694
Myleus rubripinnis,-49.8783,-6.49694
Myleus rubripinnis,-49.8783,-6.49694
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-63.1414,-4085
Myleus rubripinnis,-57.7528,-6.22222
Myleus rubripinnis,-67.0892,-0.130278
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-59.8914,-7.19722
Myleus rubripinnis,-56.4767,-9.66472
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60.9442,-2.62139
Myleus rubripinnis,-57.8708,-2.57194
Myleus rubripinnis,-57.76,-2.53639
Myleus rubripinnis,-57.8708,-2.57194
Myleus rubripinnis,-60.6733,2.81972
Myleus rubripinnis,-60.9442,-2.62139
Myleus rubripinnis,-49.3267,-5.13472
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-3.10194
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-52.2064,-3.20333
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-55.8661,-1.76556
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-60025,-2.03444
Myleus rubripinnis,-54.7083,-2.44306
Myleus rubripinnis,-60.9442,-2.62139
Myleus rubripinnis,-51.954167,-2.590833
Myleus rubripinnis,-52.206389,-3.203333
Myleus schomburgkii,-59.3624992371,-10.0047225952
Myleus schomburgkii,-51.700001,-3.1166666
Myleus schomburgkii,-52.533333,-3.8
Myleus schomburgkii,-64.066666,-0.2
Myleus schomburgkii,-51.133335,-7.7666669
Myleus schomburgkii,-51.700001,-3.1166666
Myleus schomburgkii,-51.133335,-7.7666669
Myleus schomburgkii,-60.400002,-5.1166668
Myleus schomburgkii,-51.700001,-3.1166666
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-49.9556,-9.27833
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-59.8914,-7.19722
Myleus schomburgkii,-60.9442,-2.62139
Myleus schomburgkii,-59.8914,-7.19722
Myleus schomburgkii,-59.8914,-7.19722
Myleus schomburgkii,-59.8914,-7.19722
Myleus schomburgkii,-67.0892,-0.130278
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-52.2064,-3.20333
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-60025,-2.03444
Myleus schomburgkii,-55.9436,-4.57444
Myleus schomburgkii,-55.9436,-4.57444
Myleus schomburgkii,-55.9836,-4.27611
Myleus schomburgkii,-55.9836,-4.27611
Myleus schomburgkii,-54.7083,-2.44306
Myleus schomburgkii,-51.954167,-2.590833
Myleus schomburgkii,-52.201944,-3.2725
Myleus schomburgkii,-48.438056,-5.406944
Myleus schomburgkii,-56.279722,-4.5825
Myleus schomburgkii,-56.0499992371,-4.4000000954
Myleus schomburgkii,-56.0499992371,-4.4000000954
Myleus schomburgkii,-56.3166656494,-4.5999999046
Myleus schomburgkii,-56.0499992371,-4.4000000954
Myleus schomburgkii,-51.0202789307,-12.8236112595
Myleus schomburgkii,-54.9763870239,-2.5594444275
Myleus tiete,-49.7975,-18.9341666667
Myleus tiete,-47.6377792358,-18.1294441223
Myleus tiete,-49.8613888889,-18805
Myleus tiete,-47.5219459534,-17.353055954
Myleus tiete,-47.6741676331,-18.0677776337
Myleus tiete,-47.6377792358,-18.1294441223
Myleus tiete,-47.6377792358,-18.1294441223
Myleus tiete,-47.6788902283,-17.9097213745
Myleus tiete,-50.966667,-23.239167
Myleus tiete,-51.071806,-23.563111
Myleus tiete,-48.4297,-19.9644
Myleus tiete,-49.4858,-20.2883
Myleus tiete,-50.5194,-22.9528
Myleus tiete,-51.0228,-22.8617
Myleus tiete,-48.4297,-19.9644
Myleus tiete,-50.5194,-22.9528
Myleus tiete,-49.9683,-22.9489
Myleus tiete,-51.3372,-22.6417
Myleus tiete,-49.9636,-22.9186
Myleus tiete,-49.9975,-22.9053
Myleus tiete,-49.9683,-22.9503
Myleus tiete,-49.9964,-22.8811
Myleus tiete,-50.2464,-22.9403
Myleus tiete,-50.7889,-22.9083
Myleus tiete,-54.283333,-23.9
Myleus tiete,-54.008611,-22.539167
Myleus tiete,-48.398333,-0.726944
Myleus tiete,-54.283333,-23.9
Myleus tiete,-53.316667,-24.183333
Myleus tiete,-52.866667,-24.75
Myleus tiete,-51.6783,-20.7511
Myleus tiete,-48.370278,-17.483889
Myleus tiete,-54.3,-24.483333
Myleus tiete,-55.7497,-15.4606
Myleus tiete,-53.533056,-20.670556
Myleus tiete,-53.743611,-20.512778
Myleus tiete,-53.533056,-20.670556
Myleus tiete,-53.692778,-20.491944
Myleus tiete,-54.6464,-20.4428
Myleus tiete,-49.48583,-20.28833
Myleus tiete,-47.42,-23.71
Myleus tiete,-52.16556,-22.60083
Myleus tiete,-51.13111,-18.55722
Myleus tiete,-50.55861,-17.54194
Myleus tiete,-49.69167,-20.19389
Myleus torquatus,-47.4511,-6.56056
Myleus torquatus,-46.938057,-10.182777
Myleus torquatus,-46.941113,-10.182222
Myleus torquatus,-46.477222,-12.801389
Myleus torquatus,-46.893333,-12.261945
Myleus torquatus,-71.0166666667,-9.3566666667
Myleus torquatus,-48.329722,-6.14
Myleus torquatus,-54.0692,-2.00778
Myleus torquatus,-49.9556,-9.27833
Myleus torquatus,-49.9556,-9.27833
Myleus torquatus,-60.1861,-3.28472
Myleus torquatus,-61.4975,2.89583
Myleus torquatus,-49.6725,-3.76611
Myleus torquatus,-49.8783,-6.49694
Myleus torquatus,-59.8914,-7.19722
Myleus torquatus,-63.1414,-4085
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-57.7186,-3.38361
Myleus torquatus,-57.7186,-3.38361
Myleus torquatus,-57.7186,-3.38361
Myleus torquatus,-57.7186,-3.38361
Myleus torquatus,-57.7186,-3.38361
Myleus torquatus,-61.3731,-3.89833
Myleus torquatus,-61.3731,-3.89833
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-49.6725,-3.76611
Myleus torquatus,-54.7083,-2.44306
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-60.9442,-2.62139
Myleus torquatus,-48425,-10.694167
Myleus torquatus,-48.358333,-9.7575
Myleus torquatus,-56.283611,-4.506389
Myleus torquatus,-56.224281,-4.384039
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.408333,-10.366667
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-48.179444,-8.974444
Myleus torquatus,-48535,-10.996111
Myleus torquatus,-48.416667,-10.383333
Myleus torquatus,-48.751667,-11.1375
Myleus torquatus,-49.266667,-11.35
Myleus torquatus,-48.139444,-8.316667
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.639167,-11.801944
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.408333,-10.366667
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.228056,-12.5225
Myleus torquatus,-48.216667,-12.483333
Myleus torquatus,-48.552778,-11.025278
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.179444,-8.974444
Myleus torquatus,-48.639167,-11.801944
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.216667,-12.483333
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.393056,-10.841667
Myleus torquatus,-48.751667,-11.1375
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.617222,-11.790833
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.4,-10.716667
Myleus torquatus,-48.751667,-11.1375
Myleus torquatus,-48.420556,-10.716667
Myleus torquatus,-48.617222,-11.790833
Myleus torquatus,-48.228056,-12.5225
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.179444,-8.974444
Myleus torquatus,-48.617222,-11.790833
Myleus torquatus,-48.639167,-11.801944
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.457778,-11.315278
Myleus torquatus,-48.224167,-12.755833
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-48.251667,-12.301389
Myleus torquatus,-48.739722,-14.134167
Myleus torquatus,-49.029444,-14.535556
Myleus torquatus,-48.739722,-14.134167
Myleus torquatus,-48.310833,-13.941944
Myleus torquatus,-48.295278,-13.748611
Myleus torquatus,-48.408333,-10.366667
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.228056,-12.5225
Myleus torquatus,-48.228056,-12.5225
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-48.215833,-12.509722
Myleus torquatus,-48.246389,-12.466944
Myleus torquatus,-48.179444,-8.974444
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-48.420556,-10.720833
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-48.365556,-9.750556
Myleus torquatus,-47.863056,-12.603333
Myleus torquatus,-48.416667,-10.383333
Myleus torquatus,-46.5722222222,-13.4744444444
Myleus torquatus,-48.4205551147,-10.7208337784
Mylossoma aureum,-60.283333,-3.4166667
Mylossoma aureum,-60.283333,-3.4166667
Mylossoma aureum,-60.283333,-3.4166667
Mylossoma aureum,-58.433334,-3.1500001
Mylossoma aureum,-64.383331,-3
Mylossoma aureum,-60025,-3.10194
Mylossoma aureum,-60,-3.1666667
Mylossoma aureum,-60025,-3.10194
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.4594,-3.42806
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
Mylossoma aureum,-60.1861,-3.28472
